704,1.62692,1.56429,0.435375
705,1.36454,1.43658,1.45142
706,1.25758,0.940167,0.2405
707,0.098541,0.142208,0.223125
708,61.543,62.0547,0.669458
709,0.262,0.301083,0.265708
710,0.29825,0.350125,0.374291
711,0.117542,0.157584,0.19325
712,2.11404,1.90392,0.189708
713,87.6559,70.4828,0.330583
714,1.15908,1.06083,0.319542
715,0.4025,0.448292,0.211333
716,4.31996,3.50612,0.476125
717,0.193208,0.216583,0.286084
718,1.68158,1.56179,0.334625
719,0.282166,0.297917,0.253791
720,1.40571,1.30008,0.24425
721,11.3568,8.94933,0.278084
722,1.54821,1.48513,0.304334
723,4.12446,2.92129,1.14067
724,0.43175,0.36725,0.204
725,7.47992,7.48562,0.374959
726,1.18708,1.06375,1.13571
727,143.421,120.957,0.459917
728,1.80054,1.50521,0.318333
729,1.86587,1.90421,1.39896
730,0.697208,0.590875,0.345167
731,1.45758,1.58746,0.488417
732,8.91587,6.15721,0.286584
733,0.172709,0.200291,0.257459
734,1.73138,1.51604,0.1755
735,10.1536,8.33717,0.315167
736,0.356041,0.350792,0.41425
737,4.85558,4.18817,0.395334
738,0.82925,0.752917,0.174375
739,3.9165,3.61871,3.51508
740,5.56954,3.82442,0.268792
741,0.712916,0.68525,0.434375
742,0.848583,0.886042,0.228542
743,2.60637,2.164,0.176959
744,1.04533,0.876958,0.24125
745,3.73096,3.42829,2.93717
746,3.11258,2.41988,0.269458
747,11.4166,9.45625,0.249625
748,142.254,106.456,3.30321
749,0.0335,0.093583,0.246875
750,3.62971,3.34388,3.22979
751,18.2714,14.27,0.287
752,0.438333,0.447834,0.204875
753,2.84025,2.50779,0.346416
754,6.17363,4.84021,0.477333
755,1.27012,1.30242,0.544
756,3.04188,2.342,0.205875
757,6.79879,6.06129,0.417583
758,0.0505,0.1095,0.288208
759,0.140458,0.183209,0.230708
760,0.374375,0.429292,0.260834
761,0.789916,0.693208,0.283917
762,1.28521,1.11938,0.247917
763,0.033667,0.085334,0.16425
764,0.430292,0.398583,0.260291
765,0.277042,0.28375,0.228333
766,0.711667,0.658042,0.259583
767,1.44471,1.20954,0.291958
768,1.05079,0.978667,0.329417
769,2.21117,2.04254,2.08558
770,0.256084,0.25075,0.268667
771,6.24371,5.59829,0.326916
772,22.5017,17.8308,0.3195
773,0.217583,0.245166,0.307542
774,0.652291,0.672958,0.199333
775,0.484458,0.494584,0.496708
776,25.4183,22.398,0.267709
777,0.38525,0.408916,0.447916
778,0.5685,0.529458,0.178208
779,2.30092,2.04254,2.12875
780,0.165167,0.187708,0.290583
781,0.578708,0.555166,0.265083
782,0.111292,0.1595,0.226625
783,0.182083,0.213333,0.343917
784,3.31062,2.44396,0.349167
785,11.4345,8.76025,1.41096
786,0.045333,0.093917,0.150833
787,0.299292,0.317417,0.295125
788,7.87958,5.73487,0.314375
789,0.079459,0.144083,0.234917
790,1.96096,1.57617,0.677083
791,2.95692,2.46879,0.32725
792,1.33363,1.07975,0.254458
793,0.1505,0.195083,0.303125
794,0.784542,0.657708,0.268417
795,4.17737,3.81675,0.301875
796,0.143333,0.189083,0.308834
797,7.17658,5.64462,0.215875
798,3.78896,2.97183,0.758666
799,0.783833,0.690417,0.3005
800,0.687625,0.702084,0.761667
801,5.78583,4.56842,0.347708
802,5.18738,3.96446,0.399833
803,0.36775,0.367417,0.389667
804,0.707958,0.638625,0.531792
805,0.519209,0.490958,0.275834
806,0.929083,0.929834,0.262417
807,4.51654,3.70063,0.291334
808,1.41825,1.421,0.311333
809,0.041167,0.095791,0.379125
810,0.046583,0.099208,0.156959
811,1.44258,1.17162,0.63025
812,0.096209,0.141167,0.179
813,0.069708,0.126333,0.212833
814,0.356208,0.331167,0.141292
815,0.057459,0.111459,0.350083
816,2.06817,1.77737,1.16021
817,1.25467,1.04563,0.465167
818,0.49475,0.459708,0.27675
819,4.53175,2.81233,0.198375
820,3.32329,2.63808,0.302417
821,0.051208,0.106625,0.185
822,0.065458,0.115,0.280458
823,0.111542,0.161792,0.165875
824,0.754875,0.701958,0.395916
825,0.124833,0.163125,0.212291
826,5.24962,4.55133,5.12467
827,0.395584,0.423625,0.212541
828,7.21638,7.11029,0.256917
829,0.8195,0.747292,0.3325
830,0.07025,0.116625,0.184083
